track_id,album_id,artist_id,track_name,duration_ms,explicit_flag
trk_01033,alb_0449,art_0041,Track_1033,292252,0
trk_01034,alb_0536,art_0181,Track_1034,151455,0
trk_01035,alb_0511,art_0157,Track_1035,144240,0
trk_01036,alb_0458,art_0198,Track_1036,164796,0
trk_01037,alb_0547,art_0059,Track_1037,144592,1
trk_01038,alb_0536,art_0089,Track_1038,212181,1
trk_01039,alb_0540,art_0249,Track_1039,268530,0
trk_01040,alb_0484,art_0192,Track_1040,191611,0
trk_01041,alb_0016,art_0024,Track_1041,148046,0
trk_01042,alb_0571,art_0217,Track_1042,106488,0
trk_01043,alb_0243,art_0144,Track_1043,279913,0
trk_01044,alb_0207,art_0180,Track_1044,208521,1
trk_01045,alb_0271,art_0080,Track_1045,221467,0
trk_01046,alb_0115,art_0134,Track_1046,273741,0
trk_01047,alb_0580,art_0165,Track_1047,231917,0
trk_01048,alb_0299,art_0213,Track_1048,257131,0
trk_01049,alb_0483,art_0132,Track_1049,108394,0
trk_01050,alb_0397,art_0226,Track_1050,183993,0
trk_01051,alb_0394,art_0092,Track_1051,266978,1
trk_01052,alb_0075,art_0166,Track_1052,149332,0
trk_01053,alb_0482,art_0169,Track_1053,258377,0
trk_01054,alb_0103,art_0092,Track_1054,132628,0
trk_01055,alb_0297,art_0081,Track_1055,111352,1
trk_01056,alb_0178,art_0142,Track_1056,172971,1
trk_01057,alb_0215,art_0071,Track_1057,141993,0
trk_01058,alb_0315,art_0214,Track_1058,260458,0
trk_01059,alb_0039,art_0179,Track_1059,193027,1
trk_01060,alb_0259,art_0065,Track_1060,277696,0
trk_01061,alb_0007,art_0221,Track_1061,278137,0
trk_01062,alb_0049,art_0052,Track_1062,210212,0
trk_01063,alb_0538,art_0223,Track_1063,98539,0
trk_01064,alb_0161,art_0030,Track_1064,222335,1
trk_01065,alb_0176,art_0185,Track_1065,234377,0
trk_01066,alb_0591,art_0207,Track_1066,143817,0
trk_01067,alb_0002,art_0210,Track_1067,245470,0
trk_01068,alb_0455,art_0099,Track_1068,296873,0
trk_01069,alb_0276,art_0242,Track_1069,139107,0
trk_01070,alb_0498,art_0158,Track_1070,253224,0
trk_01071,alb_0028,art_0098,Track_1071,251696,0
trk_01072,alb_0333,art_0042,Track_1072,219240,0
trk_01073,alb_0001,art_0139,Track_1073,189655,1
trk_01074,alb_0188,art_0027,Track_1074,146132,1
trk_01075,alb_0056,art_0152,Track_1075,215701,1
trk_01076,alb_0547,art_0227,Track_1076,195494,0
trk_01077,alb_0112,art_0167,Track_1077,142979,0
trk_01078,alb_0310,art_0072,Track_1078,148013,1
trk_01079,alb_0036,art_0243,Track_1079,153797,0
trk_01080,alb_0439,art_0018,Track_1080,141798,0
trk_01081,alb_0592,art_0077,Track_1081,237722,0
trk_01082,alb_0595,art_0045,Track_1082,247086,1
trk_01083,alb_0577,art_0216,Track_1083,166421,0
trk_01084,alb_0325,art_0115,Track_1084,97434,0
trk_01085,alb_0307,art_0087,Track_1085,120028,0
trk_01086,alb_0534,art_0140,Track_1086,156558,0
trk_01087,alb_0109,art_0177,Track_1087,114331,1
trk_01088,alb_0372,art_0222,Track_1088,157573,0
trk_01089,alb_0357,art_0159,Track_1089,219473,0
trk_01090,alb_0181,art_0092,Track_1090,295364,1
trk_01091,alb_0356,art_0022,Track_1091,267398,0
trk_01092,alb_0068,art_0172,Track_1092,172979,0
trk_01093,alb_0292,art_0092,Track_1093,94123,0
trk_01094,alb_0181,art_0192,Track_1094,106603,0
trk_01095,alb_0466,art_0077,Track_1095,155941,1
trk_01096,alb_0434,art_0025,Track_1096,132597,0
trk_01097,alb_0464,art_0108,Track_1097,284310,1
trk_01098,alb_0534,art_0179,Track_1098,174238,0
trk_01099,alb_0066,art_0238,Track_1099,263791,0
trk_01100,alb_0021,art_0135,Track_1100,131751,0
trk_01101,alb_0384,art_0109,Track_1101,216462,0
trk_01102,alb_0559,art_0134,Track_1102,176978,0
trk_01103,alb_0039,art_0024,Track_1103,107693,0
trk_01104,alb_0285,art_0019,Track_1104,258769,0
trk_01105,alb_0597,art_0083,Track_1105,184524,0
trk_01106,alb_0336,art_0228,Track_1106,187869,0
trk_01107,alb_0188,art_0115,Track_1107,251064,0
trk_01108,alb_0243,art_0009,Track_1108,153825,0
trk_01109,alb_0073,art_0112,Track_1109,230594,0
trk_01110,alb_0479,art_0164,Track_1110,220475,1
trk_01111,alb_0561,art_0102,Track_1111,135406,0
trk_01112,alb_0101,art_0168,Track_1112,233193,0
trk_01113,alb_0514,art_0221,Track_1113,213371,0
trk_01114,alb_0176,art_0152,Track_1114,235291,0
trk_01115,alb_0238,art_0048,Track_1115,91617,1
trk_01116,alb_0059,art_0191,Track_1116,133016,0
trk_01117,alb_0099,art_0069,Track_1117,271744,1
trk_01118,alb_0495,art_0181,Track_1118,114276,0
trk_01119,alb_0514,art_0182,Track_1119,162240,1
trk_01120,alb_0297,art_0170,Track_1120,196292,0
trk_01121,alb_0211,art_0119,Track_1121,276807,0
trk_01122,alb_0123,art_0045,Track_1122,107959,0
trk_01123,alb_0229,art_0125,Track_1123,118522,0
trk_01124,alb_0594,art_0218,Track_1124,277159,0
trk_01125,alb_0388,art_0014,Track_1125,231025,0
trk_01126,alb_0140,art_0231,Track_1126,116567,0
trk_01127,alb_0541,art_0157,Track_1127,281595,0
trk_01128,alb_0391,art_0244,Track_1128,152708,0
trk_01129,alb_0270,art_0134,Track_1129,216206,1
trk_01130,alb_0012,art_0135,Track_1130,112560,0
trk_01131,alb_0389,art_0037,Track_1131,148390,0
trk_01132,alb_0337,art_0053,Track_1132,215772,1
trk_01133,alb_0506,art_0018,Track_1133,289221,0
trk_01134,alb_0106,art_0215,Track_1134,257732,0
trk_01135,alb_0032,art_0236,Track_1135,135104,0
trk_01136,alb_0074,art_0038,Track_1136,147805,1
trk_01137,alb_0171,art_0187,Track_1137,114496,0
trk_01138,alb_0069,art_0129,Track_1138,181257,0
trk_01139,alb_0362,art_0196,Track_1139,93515,0
trk_01140,alb_0433,art_0243,Track_1140,94454,0
trk_01141,alb_0100,art_0044,Track_1141,112873,0
trk_01142,alb_0009,art_0047,Track_1142,163920,0
trk_01143,alb_0574,art_0035,Track_1143,103727,0
trk_01144,alb_0029,art_0215,Track_1144,218376,1
trk_01145,alb_0114,art_0219,Track_1145,159070,0
trk_01146,alb_0462,art_0060,Track_1146,189059,0
trk_01147,alb_0143,art_0090,Track_1147,214564,0
trk_01148,alb_0390,art_0052,Track_1148,207213,0
trk_01149,alb_0157,art_0008,Track_1149,271051,0
trk_01150,alb_0335,art_0107,Track_1150,115465,0
trk_01151,alb_0260,art_0208,Track_1151,274972,0
trk_01152,alb_0082,art_0169,Track_1152,149799,0
trk_01153,alb_0441,art_0131,Track_1153,186129,1
trk_01154,alb_0172,art_0224,Track_1154,242402,0
trk_01155,alb_0231,art_0197,Track_1155,229374,0
trk_01156,alb_0075,art_0212,Track_1156,299515,0
trk_01157,alb_0270,art_0142,Track_1157,197288,0
trk_01158,alb_0062,art_0096,Track_1158,293789,0
trk_01159,alb_0320,art_0026,Track_1159,102875,1
trk_01160,alb_0102,art_0111,Track_1160,117219,0
trk_01161,alb_0429,art_0198,Track_1161,126182,0
trk_01162,alb_0255,art_0123,Track_1162,263341,0
trk_01163,alb_0532,art_0186,Track_1163,169781,0
trk_01164,alb_0570,art_0228,Track_1164,96457,0
trk_01165,alb_0112,art_0168,Track_1165,227821,0
trk_01166,alb_0313,art_0051,Track_1166,123064,0
trk_01167,alb_0461,art_0123,Track_1167,230893,0
trk_01168,alb_0462,art_0005,Track_1168,205256,0
trk_01169,alb_0092,art_0077,Track_1169,188297,0
trk_01170,alb_0052,art_0160,Track_1170,299727,0
trk_01171,alb_0520,art_0208,Track_1171,228736,0
trk_01172,alb_0098,art_0001,Track_1172,250353,0
trk_01173,alb_0236,art_0205,Track_1173,252893,0
trk_01174,alb_0374,art_0182,Track_1174,245719,1
trk_01175,alb_0581,art_0011,Track_1175,159918,0
trk_01176,alb_0557,art_0181,Track_1176,180179,0
trk_01177,alb_0234,art_0008,Track_1177,164944,0
trk_01178,alb_0032,art_0153,Track_1178,179142,0
trk_01179,alb_0289,art_0168,Track_1179,117603,0
trk_01180,alb_0579,art_0032,Track_1180,136458,0
trk_01181,alb_0542,art_0216,Track_1181,160605,1
trk_01182,alb_0114,art_0028,Track_1182,109623,1
trk_01183,alb_0204,art_0206,Track_1183,134440,1
trk_01184,alb_0029,art_0237,Track_1184,172427,0
trk_01185,alb_0474,art_0131,Track_1185,228776,1
trk_01186,alb_0253,art_0228,Track_1186,183826,0
trk_01187,alb_0386,art_0128,Track_1187,117460,0
trk_01188,alb_0062,art_0219,Track_1188,294583,0
trk_01189,alb_0515,art_0212,Track_1189,200373,0
trk_01190,alb_0430,art_0239,Track_1190,227637,0
trk_01191,alb_0580,art_0207,Track_1191,94870,0
trk_01192,alb_0537,art_0062,Track_1192,108909,0
trk_01193,alb_0141,art_0027,Track_1193,99117,1
trk_01194,alb_0300,art_0245,Track_1194,157474,0
trk_01195,alb_0311,art_0045,Track_1195,183926,0
trk_01196,alb_0471,art_0105,Track_1196,265394,0
trk_01197,alb_0393,art_0092,Track_1197,217463,1
trk_01198,alb_0445,art_0025,Track_1198,191536,0
trk_01199,alb_0172,art_0234,Track_1199,110128,0
trk_01200,alb_0576,art_0189,Track_1200,159001,1
trk_01201,alb_0031,art_0044,Track_1201,90440,0
trk_01202,alb_0047,art_0238,Track_1202,282027,0
trk_01203,alb_0130,art_0225,Track_1203,270685,0
trk_01204,alb_0352,art_0174,Track_1204,213491,0
trk_01205,alb_0581,art_0142,Track_1205,292021,1
trk_01206,alb_0058,art_0136,Track_1206,232735,0
trk_01207,alb_0106,art_0176,Track_1207,240619,1
trk_01208,alb_0330,art_0142,Track_1208,171662,1
trk_01209,alb_0383,art_0193,Track_1209,90005,0
trk_01210,alb_0162,art_0080,Track_1210,97038,0
trk_01211,alb_0286,art_0082,Track_1211,96414,1
trk_01212,alb_0071,art_0135,Track_1212,159506,0
trk_01213,alb_0454,art_0207,Track_1213,166586,0
trk_01214,alb_0567,art_0088,Track_1214,223678,0
trk_01215,alb_0397,art_0177,Track_1215,106482,0
trk_01216,alb_0515,art_0127,Track_1216,292945,1
trk_01217,alb_0026,art_0243,Track_1217,123948,0
trk_01218,alb_0313,art_0055,Track_1218,179987,0
trk_01219,alb_0126,art_0141,Track_1219,110875,1
trk_01220,alb_0408,art_0201,Track_1220,103057,1
trk_01221,alb_0565,art_0184,Track_1221,122400,0
trk_01222,alb_0198,art_0056,Track_1222,292530,1
trk_01223,alb_0188,art_0015,Track_1223,158607,0
trk_01224,alb_0484,art_0185,Track_1224,177561,0
trk_01225,alb_0450,art_0058,Track_1225,117503,1
trk_01226,alb_0523,art_0163,Track_1226,244837,0
trk_01227,alb_0354,art_0088,Track_1227,191096,0
trk_01228,alb_0597,art_0097,Track_1228,136612,0
trk_01229,alb_0100,art_0144,Track_1229,188318,0
trk_01230,alb_0558,art_0008,Track_1230,174335,1
trk_01231,alb_0556,art_0221,Track_1231,190989,0
trk_01232,alb_0278,art_0215,Track_1232,183012,0
trk_01233,alb_0491,art_0173,Track_1233,171748,0
trk_01234,alb_0255,art_0223,Track_1234,230500,1
trk_01235,alb_0381,art_0040,Track_1235,252491,0
trk_01236,alb_0542,art_0241,Track_1236,155195,0
trk_01237,alb_0264,art_0182,Track_1237,294767,0
trk_01238,alb_0329,art_0247,Track_1238,179846,0
trk_01239,alb_0115,art_0014,Track_1239,192404,0
trk_01240,alb_0276,art_0187,Track_1240,129142,0
trk_01241,alb_0488,art_0245,Track_1241,161540,1
trk_01242,alb_0281,art_0222,Track_1242,259361,0
trk_01243,alb_0275,art_0053,Track_1243,166948,0
trk_01244,alb_0328,art_0231,Track_1244,148951,0
trk_01245,alb_0211,art_0127,Track_1245,101755,0
trk_01246,alb_0552,art_0155,Track_1246,207985,0
trk_01247,alb_0026,art_0175,Track_1247,174553,0
trk_01248,alb_0027,art_0080,Track_1248,224962,0
trk_01249,alb_0083,art_0115,Track_1249,184376,0
trk_01250,alb_0413,art_0134,Track_1250,107175,0
trk_01251,alb_0167,art_0055,Track_1251,295799,0
trk_01252,alb_0169,art_0225,Track_1252,155687,0
trk_01253,alb_0229,art_0044,Track_1253,174983,0
trk_01254,alb_0367,art_0018,Track_1254,245360,0
trk_01255,alb_0528,art_0016,Track_1255,136629,1
trk_01256,alb_0538,art_0012,Track_1256,206779,0
trk_01257,alb_0524,art_0148,Track_1257,268872,0
trk_01258,alb_0072,art_0045,Track_1258,258439,1
trk_01259,alb_0106,art_0192,Track_1259,298882,0
trk_01260,alb_0282,art_0232,Track_1260,298826,1
trk_01261,alb_0133,art_0187,Track_1261,158513,0
trk_01262,alb_0534,art_0093,Track_1262,172762,0
trk_01263,alb_0269,art_0222,Track_1263,250094,0
trk_01264,alb_0412,art_0218,Track_1264,290401,1
trk_01265,alb_0018,art_0022,Track_1265,280486,0
trk_01266,alb_0117,art_0097,Track_1266,222731,0
trk_01267,alb_0144,art_0250,Track_1267,147941,0
trk_01268,alb_0551,art_0245,Track_1268,259002,0
trk_01269,alb_0422,art_0231,Track_1269,133473,0
trk_01270,alb_0369,art_0047,Track_1270,276670,0
trk_01271,alb_0558,art_0029,Track_1271,106040,0
trk_01272,alb_0050,art_0214,Track_1272,159806,0
trk_01273,alb_0106,art_0045,Track_1273,234358,0
trk_01274,alb_0216,art_0077,Track_1274,290211,0
trk_01275,alb_0425,art_0009,Track_1275,202076,0
trk_01276,alb_0072,art_0024,Track_1276,145916,0
trk_01277,alb_0446,art_0015,Track_1277,238672,1
trk_01278,alb_0186,art_0164,Track_1278,223363,0
trk_01279,alb_0070,art_0013,Track_1279,234195,0
trk_01280,alb_0150,art_0091,Track_1280,93811,0
trk_01281,alb_0246,art_0172,Track_1281,299955,0
trk_01282,alb_0538,art_0101,Track_1282,121276,0
trk_01283,alb_0099,art_0071,Track_1283,275217,0
trk_01284,alb_0278,art_0200,Track_1284,267691,0
trk_01285,alb_0563,art_0229,Track_1285,171049,1
trk_01286,alb_0455,art_0233,Track_1286,291750,1
trk_01287,alb_0104,art_0206,Track_1287,247786,0
trk_01288,alb_0233,art_0122,Track_1288,276757,0
trk_01289,alb_0394,art_0076,Track_1289,233266,1
trk_01290,alb_0501,art_0164,Track_1290,163062,0
trk_01291,alb_0251,art_0116,Track_1291,285109,0
trk_01292,alb_0521,art_0061,Track_1292,240434,0
trk_01293,alb_0079,art_0232,Track_1293,144499,0
trk_01294,alb_0052,art_0209,Track_1294,136281,0
trk_01295,alb_0226,art_0168,Track_1295,283885,1
trk_01296,alb_0051,art_0245,Track_1296,134852,1
trk_01297,alb_0186,art_0221,Track_1297,268908,0
trk_01298,alb_0034,art_0126,Track_1298,94595,1
trk_01299,alb_0131,art_0155,Track_1299,185930,0
trk_01300,alb_0443,art_0001,Track_1300,236474,0
trk_01301,alb_0432,art_0244,Track_1301,286355,0
trk_01302,alb_0497,art_0162,Track_1302,182676,0
trk_01303,alb_0403,art_0068,Track_1303,263795,0
trk_01304,alb_0323,art_0088,Track_1304,272394,0
trk_01305,alb_0210,art_0021,Track_1305,267836,1
trk_01306,alb_0329,art_0161,Track_1306,245983,1
trk_01307,alb_0372,art_0135,Track_1307,109405,1
trk_01308,alb_0460,art_0193,Track_1308,148122,0
trk_01309,alb_0133,art_0233,Track_1309,218909,0
trk_01310,alb_0121,art_0003,Track_1310,93447,0
trk_01311,alb_0452,art_0236,Track_1311,274215,1
trk_01312,alb_0129,art_0051,Track_1312,283978,0
trk_01313,alb_0091,art_0079,Track_1313,100662,0
trk_01314,alb_0575,art_0095,Track_1314,284073,0
trk_01315,alb_0029,art_0182,Track_1315,148282,1
trk_01316,alb_0524,art_0208,Track_1316,225971,0
trk_01317,alb_0333,art_0202,Track_1317,118582,0
trk_01318,alb_0297,art_0246,Track_1318,157471,0
trk_01319,alb_0130,art_0221,Track_1319,213513,1
trk_01320,alb_0293,art_0123,Track_1320,263285,0
trk_01321,alb_0173,art_0187,Track_1321,197578,1
trk_01322,alb_0024,art_0006,Track_1322,165871,1
trk_01323,alb_0099,art_0157,Track_1323,173205,0
trk_01324,alb_0406,art_0017,Track_1324,164081,0
trk_01325,alb_0356,art_0117,Track_1325,195783,0
trk_01326,alb_0139,art_0060,Track_1326,173805,0
trk_01327,alb_0503,art_0150,Track_1327,214698,0
trk_01328,alb_0174,art_0152,Track_1328,258902,0
trk_01329,alb_0029,art_0125,Track_1329,228138,0
trk_01330,alb_0496,art_0081,Track_1330,100712,0
trk_01331,alb_0351,art_0085,Track_1331,171527,0
trk_01332,alb_0554,art_0051,Track_1332,219453,0
trk_01333,alb_0299,art_0178,Track_1333,216888,1
trk_01334,alb_0192,art_0139,Track_1334,286437,0
trk_01335,alb_0064,art_0184,Track_1335,177185,0
trk_01336,alb_0215,art_0071,Track_1336,189851,1
trk_01337,alb_0166,art_0170,Track_1337,251878,0
trk_01338,alb_0543,art_0039,Track_1338,102210,0
trk_01339,alb_0232,art_0069,Track_1339,126972,0
trk_01340,alb_0541,art_0236,Track_1340,124136,1
trk_01341,alb_0195,art_0048,Track_1341,265369,0
trk_01342,alb_0506,art_0125,Track_1342,206445,1
trk_01343,alb_0334,art_0057,Track_1343,105945,1
trk_01344,alb_0304,art_0021,Track_1344,263549,0
trk_01345,alb_0437,art_0082,Track_1345,169180,0
trk_01346,alb_0323,art_0099,Track_1346,160453,0
trk_01347,alb_0502,art_0148,Track_1347,175404,0
trk_01348,alb_0393,art_0015,Track_1348,298485,0
trk_01349,alb_0599,art_0069,Track_1349,234296,0
trk_01350,alb_0149,art_0205,Track_1350,93052,0
trk_01351,alb_0405,art_0179,Track_1351,117272,1
trk_01352,alb_0283,art_0076,Track_1352,131150,0
trk_01353,alb_0362,art_0062,Track_1353,238388,0
trk_01354,alb_0379,art_0119,Track_1354,274461,0
trk_01355,alb_0198,art_0213,Track_1355,284404,0
trk_01356,alb_0556,art_0037,Track_1356,228312,1
trk_01357,alb_0356,art_0134,Track_1357,187095,0
trk_01358,alb_0540,art_0199,Track_1358,158774,0
trk_01359,alb_0429,art_0026,Track_1359,133175,0
trk_01360,alb_0017,art_0234,Track_1360,221637,0
trk_01361,alb_0379,art_0240,Track_1361,292166,0
trk_01362,alb_0506,art_0008,Track_1362,106375,0
trk_01363,alb_0076,art_0201,Track_1363,115710,1
trk_01364,alb_0231,art_0219,Track_1364,270967,1
trk_01365,alb_0248,art_0004,Track_1365,297711,0
trk_01366,alb_0302,art_0021,Track_1366,236246,0
trk_01367,alb_0215,art_0159,Track_1367,197026,0
trk_01368,alb_0158,art_0149,Track_1368,117597,0
trk_01369,alb_0069,art_0232,Track_1369,164289,0
trk_01370,alb_0393,art_0025,Track_1370,259469,0
trk_01371,alb_0085,art_0231,Track_1371,292926,0
trk_01372,alb_0267,art_0143,Track_1372,254141,0
trk_01373,alb_0069,art_0245,Track_1373,175687,0
trk_01374,alb_0347,art_0163,Track_1374,208968,0
trk_01375,alb_0423,art_0177,Track_1375,130274,0
trk_01376,alb_0174,art_0043,Track_1376,295309,0
trk_01377,alb_0115,art_0169,Track_1377,293570,0
trk_01378,alb_0220,art_0037,Track_1378,259269,1
trk_01379,alb_0031,art_0185,Track_1379,138634,0
trk_01380,alb_0523,art_0042,Track_1380,120041,1
trk_01381,alb_0343,art_0175,Track_1381,228320,0
trk_01382,alb_0377,art_0092,Track_1382,175365,0
trk_01383,alb_0130,art_0061,Track_1383,223275,0
trk_01384,alb_0539,art_0142,Track_1384,141986,0
trk_01385,alb_0002,art_0068,Track_1385,115370,1
trk_01386,alb_0101,art_0053,Track_1386,125247,0
trk_01387,alb_0533,art_0084,Track_1387,214403,0
trk_01388,alb_0058,art_0034,Track_1388,209544,0
trk_01389,alb_0389,art_0076,Track_1389,296994,0
trk_01390,alb_0341,art_0097,Track_1390,221506,0
trk_01391,alb_0020,art_0152,Track_1391,152982,0
trk_01392,alb_0255,art_0148,Track_1392,155180,1
trk_01393,alb_0317,art_0197,Track_1393,198534,0
trk_01394,alb_0038,art_0230,Track_1394,255546,0
trk_01395,alb_0537,art_0030,Track_1395,114644,0
trk_01396,alb_0386,art_0088,Track_1396,128493,1
trk_01397,alb_0026,art_0235,Track_1397,173824,1
trk_01398,alb_0454,art_0232,Track_1398,225031,0
trk_01399,alb_0323,art_0007,Track_1399,137289,0
trk_01400,alb_0513,art_0036,Track_1400,232215,0
trk_01401,alb_0013,art_0038,Track_1401,260665,0
trk_01402,alb_0560,art_0208,Track_1402,260187,1
trk_01403,alb_0371,art_0052,Track_1403,243612,0
trk_01404,alb_0291,art_0143,Track_1404,125481,0
trk_01405,alb_0332,art_0174,Track_1405,167097,0
trk_01406,alb_0261,art_0151,Track_1406,112578,0
trk_01407,alb_0205,art_0140,Track_1407,233859,1
trk_01408,alb_0387,art_0221,Track_1408,162048,0
trk_01409,alb_0468,art_0172,Track_1409,273951,0
trk_01410,alb_0415,art_0240,Track_1410,231668,1
trk_01411,alb_0069,art_0143,Track_1411,281741,0
trk_01412,alb_0472,art_0093,Track_1412,241002,0
trk_01413,alb_0104,art_0237,Track_1413,269022,0
trk_01414,alb_0161,art_0107,Track_1414,185737,0
trk_01415,alb_0200,art_0126,Track_1415,108687,0
trk_01416,alb_0216,art_0049,Track_1416,273905,0
trk_01417,alb_0212,art_0021,Track_1417,212540,0
trk_01418,alb_0508,art_0015,Track_1418,257061,0
trk_01419,alb_0016,art_0014,Track_1419,120183,0
trk_01420,alb_0498,art_0042,Track_1420,110758,0
trk_01421,alb_0332,art_0236,Track_1421,222154,0
trk_01422,alb_0551,art_0208,Track_1422,186368,1
trk_01423,alb_0256,art_0015,Track_1423,135891,0
trk_01424,alb_0172,art_0234,Track_1424,266882,0
trk_01425,alb_0498,art_0063,Track_1425,136901,1
trk_01426,alb_0471,art_0196,Track_1426,193912,0
trk_01427,alb_0384,art_0027,Track_1427,161062,0
trk_01428,alb_0589,art_0215,Track_1428,242635,0
trk_01429,alb_0507,art_0093,Track_1429,162008,0
trk_01430,alb_0527,art_0105,Track_1430,223847,0
trk_01431,alb_0325,art_0053,Track_1431,236900,1
trk_01432,alb_0214,art_0052,Track_1432,107974,0
trk_01433,alb_0208,art_0063,Track_1433,243460,0
trk_01434,alb_0169,art_0201,Track_1434,170591,0
trk_01435,alb_0330,art_0181,Track_1435,108615,0
trk_01436,alb_0280,art_0057,Track_1436,258958,1
trk_01437,alb_0305,art_0120,Track_1437,112838,0
trk_01438,alb_0146,art_0052,Track_1438,130728,0
trk_01439,alb_0516,art_0107,Track_1439,206249,0
trk_01440,alb_0090,art_0043,Track_1440,168000,0
trk_01441,alb_0453,art_0135,Track_1441,142798,0
trk_01442,alb_0060,art_0117,Track_1442,293848,0
trk_01443,alb_0311,art_0170,Track_1443,291550,1
trk_01444,alb_0528,art_0004,Track_1444,240694,0
trk_01445,alb_0227,art_0197,Track_1445,234608,0
trk_01446,alb_0474,art_0133,Track_1446,288208,0
trk_01447,alb_0541,art_0203,Track_1447,226772,0
trk_01448,alb_0079,art_0233,Track_1448,259911,0
trk_01449,alb_0433,art_0220,Track_1449,100248,0
trk_01450,alb_0153,art_0080,Track_1450,135291,0
trk_01451,alb_0401,art_0041,Track_1451,172629,0
trk_01452,alb_0279,art_0246,Track_1452,215612,0
trk_01453,alb_0057,art_0222,Track_1453,107177,1
trk_01454,alb_0186,art_0132,Track_1454,240555,0
trk_01455,alb_0398,art_0002,Track_1455,133815,0
trk_01456,alb_0158,art_0238,Track_1456,128533,0
trk_01457,alb_0359,art_0195,Track_1457,90026,0
trk_01458,alb_0440,art_0242,Track_1458,194997,0
trk_01459,alb_0589,art_0149,Track_1459,150611,0
trk_01460,alb_0466,art_0198,Track_1460,177242,0
trk_01461,alb_0446,art_0043,Track_1461,245732,0
trk_01462,alb_0488,art_0245,Track_1462,276175,0
trk_01463,alb_0530,art_0082,Track_1463,273325,0
trk_01464,alb_0073,art_0108,Track_1464,194913,0
trk_01465,alb_0017,art_0197,Track_1465,132082,1
trk_01466,alb_0531,art_0137,Track_1466,237330,0
trk_01467,alb_0326,art_0212,Track_1467,193613,1
trk_01468,alb_0546,art_0156,Track_1468,188315,1
trk_01469,alb_0596,art_0026,Track_1469,179690,1
trk_01470,alb_0202,art_0082,Track_1470,185220,0
trk_01471,alb_0344,art_0083,Track_1471,105389,1
trk_01472,alb_0523,art_0131,Track_1472,181860,0
trk_01473,alb_0400,art_0073,Track_1473,248757,0
trk_01474,alb_0218,art_0100,Track_1474,280292,0
trk_01475,alb_0445,art_0223,Track_1475,248267,0
trk_01476,alb_0222,art_0049,Track_1476,111797,0
trk_01477,alb_0383,art_0145,Track_1477,201975,0
trk_01478,alb_0592,art_0063,Track_1478,292382,0
trk_01479,alb_0007,art_0055,Track_1479,187169,0
trk_01480,alb_0272,art_0151,Track_1480,156332,0
trk_01481,alb_0016,art_0034,Track_1481,283979,0
trk_01482,alb_0424,art_0105,Track_1482,228260,1
trk_01483,alb_0524,art_0105,Track_1483,113696,0
trk_01484,alb_0021,art_0069,Track_1484,92024,0
trk_01485,alb_0228,art_0015,Track_1485,294274,1
trk_01486,alb_0288,art_0175,Track_1486,257057,0
trk_01487,alb_0134,art_0003,Track_1487,227656,0
trk_01488,alb_0283,art_0211,Track_1488,180998,1
trk_01489,alb_0404,art_0156,Track_1489,248116,1
trk_01490,alb_0066,art_0003,Track_1490,95285,0
trk_01491,alb_0437,art_0102,Track_1491,284187,0
trk_01492,alb_0259,art_0004,Track_1492,97370,1
trk_01493,alb_0103,art_0088,Track_1493,107903,0
trk_01494,alb_0567,art_0159,Track_1494,253571,0
trk_01495,alb_0101,art_0045,Track_1495,187904,0
trk_01496,alb_0198,art_0187,Track_1496,112995,0
trk_01497,alb_0226,art_0045,Track_1497,195160,0
trk_01498,alb_0463,art_0075,Track_1498,256272,1
trk_01499,alb_0237,art_0165,Track_1499,178377,0
trk_01500,alb_0026,art_0193,Track_1500,291474,0
trk_01501,alb_0121,art_0009,Track_1501,234638,0
trk_01502,alb_0506,art_0145,Track_1502,127822,0
trk_01503,alb_0182,art_0118,Track_1503,197412,0
trk_01504,alb_0543,art_0065,Track_1504,141222,1
trk_01505,alb_0315,art_0131,Track_1505,184088,1
trk_01506,alb_0273,art_0239,Track_1506,180450,0
trk_01507,alb_0232,art_0026,Track_1507,271740,0
trk_01508,alb_0420,art_0181,Track_1508,199366,0
trk_01509,alb_0442,art_0159,Track_1509,200078,1
trk_01510,alb_0496,art_0026,Track_1510,153853,0
trk_01511,alb_0024,art_0023,Track_1511,275715,1
trk_01512,alb_0109,art_0030,Track_1512,213794,0
trk_01513,alb_0502,art_0010,Track_1513,243405,0
trk_01514,alb_0025,art_0072,Track_1514,237030,0
trk_01515,alb_0187,art_0236,Track_1515,142442,0
trk_01516,alb_0288,art_0217,Track_1516,242026,1
trk_01517,alb_0338,art_0064,Track_1517,296246,0
trk_01518,alb_0037,art_0150,Track_1518,99675,0
trk_01519,alb_0137,art_0143,Track_1519,179590,0
trk_01520,alb_0508,art_0123,Track_1520,198570,0
trk_01521,alb_0227,art_0105,Track_1521,121661,0
trk_01522,alb_0320,art_0184,Track_1522,154289,0
trk_01523,alb_0182,art_0249,Track_1523,107184,0
trk_01524,alb_0086,art_0074,Track_1524,137963,0
trk_01525,alb_0467,art_0148,Track_1525,246894,0
trk_01526,alb_0053,art_0105,Track_1526,283375,0
trk_01527,alb_0235,art_0047,Track_1527,297537,0
trk_01528,alb_0433,art_0087,Track_1528,95267,0
trk_01529,alb_0496,art_0053,Track_1529,273719,0
trk_01530,alb_0100,art_0181,Track_1530,152814,0
